+-------+-----+-----+-----+-----+-----+--------+----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+------------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                     URI                      |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)   | AVG(BODY) |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/tanakakenichi0/icon                | 0.012  | 0.040  | 0.072   | 0.024  | 0.040  | 0.040  | 0.040  | 0.012  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/inouenaoto0/icon                   | 0.032  | 0.040  | 0.104   | 0.035  | 0.040  | 0.040  | 0.040  | 0.004  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yamamotomituru0/icon               | 0.032  | 0.396  | 0.488   | 0.163  | 0.396  | 0.396  | 0.396  | 0.165  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/mikakoishikawa0/icon               | 0.028  | 0.092  | 0.148   | 0.049  | 0.092  | 0.092  | 0.092  | 0.030  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/naotosasaki0/icon                  | 0.020  | 0.048  | 0.108   | 0.036  | 0.048  | 0.048  | 0.048  | 0.012  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yuta090/icon                       | 0.044  | 0.072  | 0.168   | 0.056  | 0.072  | 0.072  | 0.072  | 0.012  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/mikiyoshida0/icon                  | 0.036  | 0.060  | 0.132   | 0.044  | 0.060  | 0.060  | 0.060  | 0.011  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/akemi910/icon                      | 0.024  | 0.184  | 0.320   | 0.107  | 0.184  | 0.184  | 0.184  | 0.065  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/hashimotokenichi0/icon             | 0.004  | 0.040  | 0.080   | 0.027  | 0.040  | 0.040  | 0.040  | 0.016  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/kobayashishota0/icon               | 0.012  | 0.064  | 0.092   | 0.031  | 0.064  | 0.064  | 0.064  | 0.024  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/jun820/icon                        | 0.016  | 0.032  | 0.080   | 0.027  | 0.032  | 0.032  | 0.032  | 0.008  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/nakamurataichi0/icon               | 0.024  | 0.040  | 0.096   | 0.032  | 0.040  | 0.040  | 0.040  | 0.007  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/csuzuki0/icon                      | 0.016  | 0.064  | 0.124   | 0.041  | 0.064  | 0.064  | 0.064  | 0.020  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/endoyui0/theme                     | 0.056  | 0.232  | 0.348   | 0.116  | 0.232  | 0.232  | 0.232  | 0.082  | 38.000    | 38.000     | 114.000      | 38.000    |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/okadasayuri0/icon                  | 0.028  | 0.172  | 0.248   | 0.083  | 0.172  | 0.172  | 0.172  | 0.064  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 2   | 0   | 1   | 0   | POST   | /api/livestream/7531/moderate                | 3.192  | 6.276  | 15.028  | 5.009  | 6.276  | 6.276  | 6.276  | 1.318  | 0.000     | 23.000     | 46.000       | 15.333    |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/jokamoto0/icon                     | 0.016  | 0.032  | 0.064   | 0.021  | 0.032  | 0.032  | 0.032  | 0.008  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/anakajima0/icon                    | 0.020  | 0.092  | 0.152   | 0.051  | 0.092  | 0.092  | 0.092  | 0.030  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/taro660/icon                       | 0.020  | 0.044  | 0.096   | 0.032  | 0.044  | 0.044  | 0.044  | 0.010  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/aokirika0/icon                     | 0.020  | 0.092  | 0.140   | 0.047  | 0.092  | 0.092  | 0.092  | 0.032  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/jsato0/icon                        | 0.012  | 0.080  | 0.112   | 0.037  | 0.080  | 0.080  | 0.080  | 0.030  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/cogawa0/icon                       | 0.008  | 0.032  | 0.056   | 0.019  | 0.032  | 0.032  | 0.032  | 0.010  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/maayaokamoto0/icon                 | 0.024  | 0.264  | 0.416   | 0.139  | 0.264  | 0.264  | 0.264  | 0.098  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/hidekinakamura0/icon               | 0.016  | 0.324  | 0.388   | 0.129  | 0.324  | 0.324  | 0.324  | 0.138  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/gotoshohei0/icon                   | 0.024  | 0.056  | 0.112   | 0.037  | 0.056  | 0.056  | 0.056  | 0.014  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/tsubasainoue0/icon                 | 0.004  | 0.020  | 0.044   | 0.015  | 0.020  | 0.020  | 0.020  | 0.008  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/manabuota0/icon                    | 0.016  | 0.116  | 0.176   | 0.059  | 0.116  | 0.116  | 0.116  | 0.042  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/maayasato0/icon                    | 0.024  | 0.064  | 0.116   | 0.039  | 0.064  | 0.064  | 0.064  | 0.018  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ishikawakana0/icon                 | 0.016  | 0.096  | 0.152   | 0.051  | 0.096  | 0.096  | 0.096  | 0.034  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yoshidaryohei0/icon                | 0.008  | 0.040  | 0.084   | 0.028  | 0.040  | 0.040  | 0.040  | 0.014  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/mai770/icon                        | 0.016  | 0.164  | 0.224   | 0.075  | 0.164  | 0.164  | 0.164  | 0.064  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/qyamashita0/icon                   | 0.016  | 0.028  | 0.068   | 0.023  | 0.028  | 0.028  | 0.028  | 0.005  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/esato0/icon                        | 0.016  | 0.024  | 0.060   | 0.020  | 0.024  | 0.024  | 0.024  | 0.003  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ryosuke040/icon                    | 0.020  | 0.040  | 0.080   | 0.027  | 0.040  | 0.040  | 0.040  | 0.009  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/chiyo310/icon                      | 0.012  | 0.052  | 0.100   | 0.033  | 0.052  | 0.052  | 0.052  | 0.016  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/vmaeda0/icon                       | 0.020  | 0.032  | 0.076   | 0.025  | 0.032  | 0.032  | 0.032  | 0.005  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yosukeishikawa1/icon               | 0.028  | 0.164  | 0.228   | 0.076  | 0.164  | 0.164  | 0.164  | 0.062  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/gyamamoto0/icon                    | 0.012  | 0.044  | 0.084   | 0.028  | 0.044  | 0.044  | 0.044  | 0.013  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7547/ngwords                 | 0.024  | 0.028  | 0.080   | 0.027  | 0.028  | 0.028  | 0.028  | 0.002  | 5.000     | 5.000      | 15.000       | 5.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ykobayashi1/icon                   | 0.012  | 0.016  | 0.044   | 0.015  | 0.016  | 0.016  | 0.016  | 0.002  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/chiyofujii0/icon                   | 0.024  | 0.044  | 0.108   | 0.036  | 0.044  | 0.044  | 0.044  | 0.009  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/maayafujiwara0/icon                | 0.016  | 0.060  | 0.100   | 0.033  | 0.060  | 0.060  | 0.060  | 0.019  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/asuzuki0/icon                      | 0.020  | 0.056  | 0.116   | 0.039  | 0.056  | 0.056  | 0.056  | 0.015  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/etakahashi0/icon                   | 0.016  | 0.020  | 0.052   | 0.017  | 0.020  | 0.020  | 0.020  | 0.002  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ikedayosuke0/icon                  | 0.016  | 0.116  | 0.224   | 0.075  | 0.116  | 0.116  | 0.116  | 0.043  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7607/report                  | 0.020  | 0.072  | 0.124   | 0.041  | 0.072  | 0.072  | 0.072  | 0.022  | 3.000     | 3.000      | 9.000        | 3.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | DELETE | /api/livestream/7526/exit                    | 0.012  | 0.040  | 0.088   | 0.029  | 0.040  | 0.040  | 0.040  | 0.012  | 0.000     | 0.000      | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/mikako340/icon                     | 0.016  | 0.056  | 0.104   | 0.035  | 0.056  | 0.056  | 0.056  | 0.016  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/manabusato0/icon                   | 0.020  | 0.076  | 0.120   | 0.040  | 0.076  | 0.076  | 0.076  | 0.026  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/phasegawa0/icon                    | 0.016  | 0.024  | 0.060   | 0.020  | 0.024  | 0.024  | 0.024  | 0.003  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/mikakosasaki0/icon                 | 0.020  | 0.032  | 0.080   | 0.027  | 0.032  | 0.032  | 0.032  | 0.005  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | DELETE | /api/livestream/7531/exit                    | 0.028  | 0.052  | 0.112   | 0.037  | 0.052  | 0.052  | 0.052  | 0.010  | 0.000     | 0.000      | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yamashitayosuke0/icon              | 0.012  | 0.128  | 0.168   | 0.056  | 0.128  | 0.128  | 0.128  | 0.051  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7546/livecomment/1167/report | 0.116  | 0.228  | 0.472   | 0.157  | 0.228  | 0.228  | 0.228  | 0.050  | 2600.000  | 2618.000   | 7833.000     | 2611.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/asuka250/icon                      | 0.020  | 0.044  | 0.100   | 0.033  | 0.044  | 0.044  | 0.044  | 0.010  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/inakamura0/icon                    | 0.028  | 0.064  | 0.152   | 0.051  | 0.064  | 0.064  | 0.064  | 0.016  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ryosuke680/icon                    | 0.020  | 0.056  | 0.120   | 0.040  | 0.056  | 0.056  | 0.056  | 0.015  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/satoyoichi0/icon                   | 0.016  | 0.036  | 0.068   | 0.023  | 0.036  | 0.036  | 0.036  | 0.009  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ymori0/icon                        | 0.020  | 0.132  | 0.256   | 0.085  | 0.132  | 0.132  | 0.132  | 0.048  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yosuke890/icon                     | 0.012  | 0.040  | 0.072   | 0.024  | 0.040  | 0.040  | 0.040  | 0.012  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7543/report                  | 0.036  | 0.152  | 0.240   | 0.080  | 0.152  | 0.152  | 0.152  | 0.051  | 3.000     | 3.000      | 9.000        | 3.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/osamusasaki0/icon                  | 0.012  | 0.032  | 0.064   | 0.021  | 0.032  | 0.032  | 0.032  | 0.008  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/myamada1/icon                      | 0.016  | 0.108  | 0.144   | 0.048  | 0.108  | 0.108  | 0.108  | 0.042  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/asato0/icon                        | 0.016  | 0.036  | 0.072   | 0.024  | 0.036  | 0.036  | 0.036  | 0.009  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/nishimuraminoru0/icon              | 0.008  | 0.024  | 0.052   | 0.017  | 0.024  | 0.024  | 0.024  | 0.007  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/junmatsuda0/icon                   | 0.012  | 0.024  | 0.052   | 0.017  | 0.024  | 0.024  | 0.024  | 0.005  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/matsudayoichi0/icon                | 0.016  | 0.044  | 0.084   | 0.028  | 0.044  | 0.044  | 0.044  | 0.012  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/shohei240/icon                     | 0.012  | 0.036  | 0.076   | 0.025  | 0.036  | 0.036  | 0.036  | 0.010  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ryoheiikeda0/icon                  | 0.008  | 0.044  | 0.072   | 0.024  | 0.044  | 0.044  | 0.044  | 0.015  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/itoharuka0/icon                    | 0.024  | 0.040  | 0.100   | 0.033  | 0.040  | 0.040  | 0.040  | 0.007  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yoko110/icon                       | 0.024  | 0.060  | 0.112   | 0.037  | 0.060  | 0.060  | 0.060  | 0.016  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/mituru840/icon                     | 0.028  | 0.056  | 0.112   | 0.037  | 0.056  | 0.056  | 0.056  | 0.013  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/katoyui0/icon                      | 0.012  | 0.120  | 0.148   | 0.049  | 0.120  | 0.120  | 0.120  | 0.050  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7550/ngwords                 | 0.024  | 0.032  | 0.088   | 0.029  | 0.032  | 0.032  | 0.032  | 0.004  | 5.000     | 137.000    | 147.000      | 49.000    |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/takuma380/icon                     | 0.016  | 0.256  | 0.348   | 0.116  | 0.256  | 0.256  | 0.256  | 0.102  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7557/ngwords                 | 0.028  | 0.044  | 0.104   | 0.035  | 0.044  | 0.044  | 0.044  | 0.007  | 5.000     | 5.000      | 15.000       | 5.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7535/enter                   | 0.024  | 0.040  | 0.092   | 0.031  | 0.040  | 0.040  | 0.040  | 0.007  | 0.000     | 0.000      | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/reiogawa0/icon                     | 0.016  | 0.052  | 0.116   | 0.039  | 0.052  | 0.052  | 0.052  | 0.016  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/shimizuatsushi0/icon               | 0.012  | 0.336  | 0.360   | 0.120  | 0.336  | 0.336  | 0.336  | 0.153  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7572/reaction                | 0.052  | 0.060  | 0.168   | 0.056  | 0.060  | 0.060  | 0.060  | 0.003  | 1832.000  | 1835.000   | 5501.000     | 1833.667  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yamashitaosamu0/icon               | 0.040  | 0.120  | 0.260   | 0.087  | 0.120  | 0.120  | 0.120  | 0.034  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7572/livecomment             | 0.036  | 0.056  | 0.140   | 0.047  | 0.056  | 0.056  | 0.056  | 0.008  | 1891.000  | 1970.000   | 5764.000     | 1921.333  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/hiroshi960/icon                    | 0.020  | 0.112  | 0.180   | 0.060  | 0.112  | 0.112  | 0.112  | 0.039  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/fujiwaramituru0/icon               | 0.004  | 0.080  | 0.116   | 0.039  | 0.080  | 0.080  | 0.080  | 0.031  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/satomi720/icon                     | 0.020  | 0.100  | 0.156   | 0.052  | 0.100  | 0.100  | 0.100  | 0.035  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/tsubasa610/icon                    | 0.024  | 0.228  | 0.324   | 0.108  | 0.228  | 0.228  | 0.228  | 0.087  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/tanakaryohei0/icon                 | 0.016  | 0.128  | 0.168   | 0.056  | 0.128  | 0.128  | 0.128  | 0.051  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yoichi730/icon                     | 0.012  | 0.128  | 0.264   | 0.088  | 0.128  | 0.128  | 0.128  | 0.054  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/taichinakajima0/icon               | 0.008  | 0.080  | 0.140   | 0.047  | 0.080  | 0.080  | 0.080  | 0.030  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/livestream/7540/report                  | 0.016  | 0.036  | 0.084   | 0.028  | 0.036  | 0.036  | 0.036  | 0.009  | 3.000     | 3.000      | 9.000        | 3.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/cyamaguchi0/icon                   | 0.020  | 0.044  | 0.088   | 0.029  | 0.044  | 0.044  | 0.044  | 0.010  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/kimuratomoya0/icon                 | 0.012  | 0.012  | 0.036   | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7544/enter                   | 0.016  | 0.052  | 0.104   | 0.035  | 0.052  | 0.052  | 0.052  | 0.015  | 0.000     | 0.000      | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/akiraito0/icon                     | 0.024  | 0.040  | 0.096   | 0.032  | 0.040  | 0.040  | 0.040  | 0.007  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/kazuyahasegawa0/icon               | 0.008  | 0.040  | 0.064   | 0.021  | 0.040  | 0.040  | 0.040  | 0.014  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/dyamashita0/icon                   | 0.012  | 0.076  | 0.140   | 0.047  | 0.076  | 0.076  | 0.076  | 0.026  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ayamazaki0/icon                    | 0.012  | 0.020  | 0.048   | 0.016  | 0.020  | 0.020  | 0.020  | 0.003  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/okadahanako0/icon                  | 0.012  | 0.044  | 0.080   | 0.027  | 0.044  | 0.044  | 0.044  | 0.013  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/osamu950/icon                      | 0.004  | 0.020  | 0.044   | 0.015  | 0.020  | 0.020  | 0.020  | 0.008  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/onakamura0/icon                    | 0.012  | 0.024  | 0.052   | 0.017  | 0.024  | 0.024  | 0.024  | 0.005  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/takuma170/icon                     | 0.012  | 0.040  | 0.084   | 0.028  | 0.040  | 0.040  | 0.040  | 0.012  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | POST   | /api/livestream/7537/enter                   | 0.028  | 0.196  | 0.256   | 0.085  | 0.196  | 0.196  | 0.196  | 0.078  | 0.000     | 0.000      | 0.000        | 0.000     |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/etanaka0/icon                      | 0.008  | 0.040  | 0.068   | 0.023  | 0.040  | 0.040  | 0.040  | 0.013  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/ykimura0/icon                      | 0.028  | 0.200  | 0.268   | 0.089  | 0.200  | 0.200  | 0.200  | 0.078  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/suzukimiki0/icon                   | 0.024  | 0.060  | 0.120   | 0.040  | 0.060  | 0.060  | 0.060  | 0.015  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yoichiyoshida0/icon                | 0.008  | 0.144  | 0.176   | 0.059  | 0.144  | 0.144  | 0.144  | 0.061  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yutafujiwara0/icon                 | 0.012  | 0.040  | 0.068   | 0.023  | 0.040  | 0.040  | 0.040  | 0.012  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/taro210/icon                       | 0.016  | 0.028  | 0.068   | 0.023  | 0.028  | 0.028  | 0.028  | 0.005  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/vkato1/icon                        | 0.024  | 0.032  | 0.084   | 0.028  | 0.032  | 0.032  | 0.032  | 0.003  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/nanamimaeda0/icon                  | 0.008  | 0.076  | 0.128   | 0.043  | 0.076  | 0.076  | 0.076  | 0.028  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/asukamurakami0/icon                | 0.016  | 0.040  | 0.076   | 0.025  | 0.040  | 0.040  | 0.040  | 0.010  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
| 3     | 0   | 3   | 0   | 0   | 0   | GET    | /api/user/yuisasaki0/icon                    | 0.016  | 0.144  | 0.184   | 0.061  | 0.144  | 0.144  | 0.144  | 0.059  | 6969.000  | 6969.000   | 20907.000    | 6969.000  |
